,index,ACS_MEDIAN_HH_INC,ACS_MEDIAN_HOME_VALUE,ACS_PCT_EMPLOYED,ACS_PCT_FINANCE,ACS_PCT_GOVT,ACS_PCT_HH_INC_10000,ACS_PCT_HH_INC_100000,ACS_PCT_HH_INC_99999,ACS_PCT_MANUFACT,ACS_PCT_OWNER_HU_COST_30PCT,ACS_PCT_OWNER_HU_COST_50PCT,ACS_PCT_PERSON_INC_ABOVE200,ACS_PCT_PERSON_INC_BELOW99,ACS_PCT_RENTER_HU,ACS_PCT_RENTER_HU_COST_30PCT,ACS_PCT_RENTER_HU_COST_50PCT,ACS_PCT_RETAIL,ACS_PCT_TRANSPORT,ACS_PCT_WORK_NO_CAR,ACS_PER_CAPITA_INC,ACS_TOT_CIVIL_EMPLOY_POP,ACS_GINI_INDEX,ACS_MDN_OWNER_COST_MORTGAGE,ACS_MDN_OWNER_COST_NO_MORTG,ACS_MEDIAN_RENT,ACS_PCT_HEALTH_INC_138_199,ACS_PCT_HEALTH_INC_200_399,ACS_PCT_HEALTH_INC_ABOVE400,ACS_PCT_HEALTH_INC_BELOW137,ACS_PCT_INC50,ACS_PCT_NO_WORK_NO_SCHL_16_19,ACS_PCT_POV_AIAN,ACS_PCT_POV_ASIAN,ACS_PCT_POV_BLACK,ACS_PCT_POV_HISPANIC,ACS_PCT_POV_MULTI,ACS_PCT_POV_NHPI,ACS_PCT_POV_OTHER,ACS_PCT_POV_WHITE,ACS_PCT_UNEMPLOY,ACS_TOT_POP_POV,ACS_MEDIAN_HOME_VALUE,ACS_MEDIAN_RENT,ACS_MEDIAN_YEAR_BUILT,ACS_PCT_10UNITS,ACS_PCT_1UP_OWNER_1ROOM,ACS_PCT_1UP_PERS_1ROOM,ACS_PCT_1UP_RENT_1ROOM,ACS_PCT_HU_BOT_TANK_LP_GAS,ACS_PCT_HU_BUILT_1979,ACS_PCT_HU_COAL,ACS_PCT_HU_ELEC,ACS_PCT_HU_KITCHEN,ACS_PCT_HU_MOBILE_HOME,ACS_PCT_HU_NO_FUEL,ACS_PCT_HU_NO_VEH,ACS_PCT_HU_OIL,ACS_PCT_HU_OTHER,ACS_PCT_HU_PLUMBING,ACS_PCT_HU_SOLAR,ACS_PCT_HU_UTILITY_GAS,POS_DIST_ALC_TRACT,POS_DIST_CLINIC_TRACT,ACS_PCT_BACHELOR_DGR,ACS_PCT_COLLEGE_ASSOCIATE_DGR,ACS_PCT_ENGL_VERY_WELL,ACS_PCT_ENGL_WELL,ACS_PCT_GRADUATE_DGR,ACS_PCT_HS_GRADUATE,ACS_PCT_OTH_EURP,ACS_PCT_OTH_LANG,ACS_PCT_POSTHS_ED,ACS_PCT_SPANISH,ACS_PCT_VET_BACHELOR,ACS_PCT_VET_COLLEGE,ACS_PCT_LT_HS,ACS_PCT_HH_FOOD_STMP,ACS_PCT_HH_FOOD_STMP_BLW_POV,ACS_PCT_HH_NO_FD_STMP_BLW_POV,ACS_PCT_HU_KITCHEN,ACS_PCT_ADMIN,ACS_PCT_AGE_0_17,ACS_PCT_AGE_18_29,ACS_PCT_AGE_ABOVE65,ACS_PCT_CHILDREN_GRANDPARENT,ACS_PCT_CHILD_1FAM,ACS_PCT_CTZ_ABOVE18,ACS_PCT_DISABLE,ACS_PCT_EDUC,ACS_PCT_GOVT,ACS_PCT_GRANDP_RESPS_NO_P,ACS_PCT_GRANDP_RESPS_P,ACS_PCT_HH_FOOD_STMP,ACS_PCT_HH_FOOD_STMP_BLW_POV,ACS_PCT_HH_KID_1PRNT,ACS_PCT_HH_PUB_ASSIST,ACS_PCT_HU_PLUMBING,ACS_PCT_UNEMPLOY,ACS_PCT_UNINSURED,ACS_PCT_VET,ACS_PCT_DIVORCED_F,ACS_PCT_DIVORCED_M,ACS_PCT_FOREIGN_BORN,ACS_PCT_HH_ABOVE65,ACS_PCT_HH_ALONE_ABOVE65,ACS_PCT_HH_NO_COMP_DEV,ACS_PCT_HH_NO_FD_STMP_BLW_POV,ACS_PCT_HH_NO_INTERNET,ACS_PCT_HU_NO_VEH,ACS_PCT_INC50,ACS_PCT_INC50_ABOVE65,ACS_PCT_INC50_BELOW17,ACS_PCT_LT_HS,ACS_PCT_MARRIED_SP_AB_F,ACS_PCT_MARRIED_SP_AB_M,ACS_PCT_NONVET_DISABLE_18_64,ACS_PCT_NOT_LABOR,ACS_PCT_POV_BLACK,ACS_PCT_POV_HISPANIC,ACS_PCT_RENTER_HU_COST_50PCT,ACS_PCT_HEALTH_INC_138_199,ACS_PCT_HEALTH_INC_200_399,ACS_PCT_MEDICAID_ANY,ACS_PCT_MEDICAID_ANY_BELOW64,ACS_PCT_MEDICARE_ONLY,ACS_PCT_PRIVATE_ANY,ACS_PCT_PRIVATE_ANY_BELOW64,ACS_PCT_PRIVATE_EMPL,ACS_PCT_PRIVATE_EMPL_BELOW64,ACS_PCT_PRIVATE_MDCR,ACS_PCT_PRIVATE_MDCR_35_64,ACS_PCT_PRIVATE_OTHER,ACS_PCT_PRIVATE_OTHER_BELOW64,ACS_PCT_PRIVATE_SELF,ACS_PCT_PRIVATE_SELF_BELOW64,ACS_PCT_PUBLIC_OTHER,ACS_PCT_PUBLIC_ONLY,ACS_PCT_PUBLIC_OTHER_BELOW64,ACS_PCT_SELF_MDCR_ABOVE35,ACS_PCT_TRICARE_VA,ACS_PCT_HEALTH_INC_BELOW137,ACS_PCT_UNINSURED,ACS_PCT_UNINSURED_BELOW64,HIFLD_DIST_UC_TRACT,POS_DIST_ALC_TRACT,POS_DIST_CLINIC_TRACT,POS_DIST_ED_TRACT,POS_DIST_MEDSURG_ICU_TRACT,POS_DIST_OBSTETRICS_TRACT,POS_DIST_PED_ICU_TRACT,POS_DIST_TRAUMA_TRACT,YEAR,TRACTFIPS,COUNTYFIPS,STATEFIPS,STATE,COUNTY,REGION,TERRITORY
232,50581,0.1735581934691437,0.14080438110112453,0.9765999999999999,0.0323,0.0745,0.26739999999999997,0.0779,0.3942,0.021099999999999997,0.04,0.0,0.5972999999999999,0.2101,0.6663,0.5891,0.5509000000000001,0.1153,0.0,0.2412,0.06144830319098957,0.07286329165812666,0.5,0.27114300358790366,0.4400855920114123,0.3556731334509112,0.0129,0.2696,0.32770000000000005,0.3898,0.1551,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.10279999999999999,0.023399999999999997,0.06604901374775851,0.14080438110112453,0.3556731334509112,0.0,0.0276,0.0,0.0,0.0,0.0,0.9721,0.0,0.0279,0.032799999999999996,0.0,0.0,0.257,0.0,0.0,0.0,0.0,0.9721,0.0026668942416419534,0.003077919974080674,0.25329999999999997,0.2242,0.10679999999999999,0.0,0.1408,0.1558,0.03959465106560803,0.0,0.6183,0.0689,0.0,0.8364,0.22579999999999997,0.1233,0.0872,0.21050000000000002,0.032799999999999996,0.0394,0.10339999999999999,0.2605,0.2547,0.0,0.225,0.8966,0.36460000000000004,0.2799,0.0745,0.0,0.1361,0.1233,0.0872,0.086,0.1233,0.0,0.023399999999999997,0.0,0.0397,0.2439,0.2752,0.0006,0.2849,0.1721,0.0674,0.21050000000000002,0.2581,0.257,0.1551,0.0305,0.225,0.22579999999999997,0.0015,0.052300000000000006,0.40840000000000004,0.4819,1.0,0.0,0.5509000000000001,0.0129,0.2696,0.3575,0.4692,0.17129999999999998,0.446,0.5212,0.3807,0.5108,0.0291,0.0,0.0,0.0,0.0078000000000000005,0.0104,0.014657308009909166,0.5359,0.0095,0.028399999999999998,0.0,0.3898,0.0,0.0,0.00895762118528891,0.0026668942416419534,0.003077919974080674,0.0027094489364879568,0.00260764223969776,0.0027094489364879568,0.006359525155455059,0.004710271656756441,2020,36029004901,36029,36,New York,Erie County,Northeast,0
233,9448,0.12879087845754783,0.04070397919198071,0.8759999999999999,0.0535,0.1054,0.1308,0.08560000000000001,0.2973,0.1477,0.3521,0.2165,0.5575,0.2622,0.4072,0.5889,0.2532,0.1232,0.0435,0.0,0.039142832631351036,0.18384914941586392,0.5,0.251922091235264,0.23823109843081314,0.3124632569077013,0.0675,0.4139,0.1436,0.375,0.09449999999999999,0.0,0.0,0.1291,0.1082,0.3481,0.0,0.0,0.24050000000000002,0.24,0.124,0.2574502604389036,0.04070397919198071,0.3124632569077013,0.9821251241310824,0.1362,0.0484,0.0795,0.1249,0.0048,0.6375,0.0,0.193,0.0,0.4204,0.0048,0.043,0.0,0.0,0.0,0.010828821324448146,0.7923,0.004053679247295769,0.005577283562055958,0.0741,0.401,0.16329999999999997,0.0344,0.0334,0.2585,0.001984956122022566,0.0,0.5085000000000001,0.21780000000000002,0.0971,0.5784,0.23309999999999997,0.2047,0.1186,0.1465,0.0,0.0123,0.2296,0.12560000000000002,0.23670000000000002,0.0105,0.36579999999999996,0.6751999999999999,0.2518,0.1366,0.1054,0.0,0.0,0.2047,0.1186,0.2303,0.22510000000000002,0.0,0.124,0.0626,0.0944,0.31629999999999997,0.1109,0.19690000000000002,0.40590000000000004,0.1404,0.0726,0.1465,0.17079999999999998,0.043,0.09449999999999999,0.0986,0.019,0.23309999999999997,0.0622,0.0633,0.2371,0.5909,0.1082,0.3481,0.2532,0.0675,0.4139,0.3395,0.42619999999999997,0.1913,0.33799999999999997,0.3968,0.2905,0.3743,0.016399999999999998,0.0,0.0,0.0,0.0123,0.016,0.05326176713459951,0.5584,0.0028000000000000004,0.013600000000000001,0.0018,0.375,0.0626,0.0745,0.0008648737696141016,0.004053679247295769,0.005577283562055958,0.004096174770123525,0.003942262283637558,0.004096174770123525,0.03371557780828555,0.03898799113909292,2020,6065043307,6065,6,California,Riverside County,West,0
234,19291,0.24265662499696972,0.10050291406742305,1.0,0.1863,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5276,0.2699,0.0,0.4738,0.2137,0.2733,0.0,0.0,0.007533202877650818,0.01649928263988522,0.45454545454545453,0.35597129677088674,0.29101283880171186,0.2804232804232804,0.2025,0.5276,0.0,0.2699,0.135,0.0,0.0,0.0,0.0,0.2973,0.0,0.0,0.0,0.0,0.0,0.01391853812654769,0.10050291406742305,0.2804232804232804,0.9811320754716981,0.0,0.0,0.0,0.0182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014273217981267735,0.012843951771539653,0.0489,0.1953,0.11019999999999999,0.1967,0.005600000000000001,0.2955,0.028938570831592143,0.007774227902023429,0.24989999999999998,0.4509,0.1967,0.38520000000000004,0.4546,0.0,0.0,0.0,0.0,0.0,0.0195,0.1574,0.1258,0.0,0.0,0.6347,0.0,0.0,0.0,0.0,0.1361,0.0,0.0,0.0,0.0,0.0,0.0,0.6718000000000001,0.0538,0.0,0.2227,0.3753,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0171,0.0,0.4546,0.0,0.1722,0.0,0.929,0.0,0.2973,0.2137,0.2025,0.5276,0.0,0.0,0.0,0.3282,0.3282,0.1902,0.1902,0.0,0.0,0.0,0.0,0.138,0.138,0.0,0.0,0.0,0.0,0.0,0.2699,0.6718000000000001,0.6718000000000001,0.007660310530867757,0.014273217981267735,0.012843951771539653,0.011648497002538774,0.011210808369094306,0.011648497002538774,0.013546798029556651,0.015623178267459485,2020,12086981300,12086,12,Florida,Miami-Dade County,South,0
235,72784,0.10606378938352014,0.03743765081643134,0.9738,0.0,0.1293,0.105,0.0292,0.2245,0.0431,0.1472,0.049100000000000005,0.4407,0.3166,0.191,0.6514,0.156,0.0808,0.1002,0.0,0.022493392106477984,0.09510145521623284,0.4318181818181818,0.1940030753459764,0.15905848787446505,0.21663727219282775,0.0731,0.4171,0.0236,0.4863,0.10550000000000001,0.0,0.0,0.0,0.1085,0.3118,0.0,0.0,0.40090000000000003,0.75,0.0262,0.11045171206557937,0.03743765081643134,0.21663727219282775,0.9905660377358491,0.0,0.1027,0.0962,0.0687,0.0087,0.1414,0.0,0.1618,0.09789999999999999,0.2187,0.0,0.0889,0.0,0.0,0.0524,0.0,0.8294,0.025730195643361566,0.0009719747286570548,0.054900000000000004,0.1629,0.302,0.36200000000000004,0.0194,0.3154,0.0,0.0,0.2372,0.9459000000000001,0.0,0.0,0.4473,0.4461,0.2551,0.086,0.09789999999999999,0.0,0.3177,0.1681,0.13140000000000002,0.2993,0.35710000000000003,0.4986,0.18170000000000003,0.2823,0.1293,0.08539999999999999,0.4106,0.4461,0.2551,0.30760000000000004,0.4461,0.0524,0.0262,0.2737,0.0215,0.153,0.0464,0.37689999999999996,0.33380000000000004,0.0904,0.09480000000000001,0.086,0.17489999999999997,0.0889,0.10550000000000001,0.0,0.20800000000000002,0.4473,0.114,0.0108,0.12560000000000002,0.4904,0.1085,0.3118,0.156,0.0731,0.4171,0.3054,0.2701,0.0676,0.3382,0.3814,0.2857,0.3249,0.0034999999999999996,0.0,0.0,0.0,0.049100000000000005,0.0565,0.0,0.373,0.0,0.0,0.0,0.4863,0.2737,0.3115,0.023413368477410323,0.025730195643361566,0.0009719747286570548,0.017856761888507242,0.024803400201219638,0.028011861839438483,0.032766696277154166,0.037822082313163106,2020,48141010406,48141,48,Texas,El Paso County,South,0
236,55325,0.14541700673125874,0.08542755233411825,0.9469,0.0393,0.19940000000000002,0.0366,0.1703,0.2606,0.076,0.1934,0.08539999999999999,0.5277000000000001,0.15460000000000002,0.2046,0.7020000000000001,0.48979999999999996,0.12269999999999999,0.032400000000000005,0.0139,0.047754541777819536,0.1644804263168682,0.48863636363636365,0.2657611481291645,0.16191155492154066,0.24456202233980012,0.1408,0.2667,0.261,0.33149999999999996,0.0166,0.0,0.0,0.0,0.0909,0.21850000000000003,0.0,0.0,0.0,0.16510000000000002,0.053099999999999994,0.14887712407138587,0.08542755233411825,0.24456202233980012,0.9885799404170804,0.0,0.037599999999999995,0.029900000000000003,0.0,0.0934,0.3017,0.0,0.64,0.0588,0.3423,0.0,0.030600000000000002,0.1479,0.0037,0.0588,0.020199916701374426,0.0,0.024279405175908344,0.01758811413760385,0.11599999999999999,0.2732,0.032,0.004,0.0748,0.3379,0.0,0.0,0.46409999999999996,0.0507,0.2522,0.2611,0.198,0.1509,0.0724,0.0709,0.0588,0.024300000000000002,0.1848,0.11869999999999999,0.2214,0.0588,0.33159999999999995,0.7918000000000001,0.1716,0.2579,0.19940000000000002,0.4211,0.0,0.1509,0.0724,0.17920000000000003,0.1553,0.0588,0.053099999999999994,0.1015,0.0793,0.0793,0.0571,0.0512,0.4279,0.1329,0.23379999999999998,0.0709,0.3099,0.030600000000000002,0.0166,0.0194,0.0155,0.198,0.0209,0.0181,0.1079,0.4217,0.0909,0.21850000000000003,0.48979999999999996,0.1408,0.2667,0.2712,0.3193,0.0732,0.4868,0.525,0.3507,0.44670000000000004,0.0226,0.0,0.0,0.0,0.058600000000000006,0.0753,0.055532617671346,0.37560000000000004,0.0018,0.0526,0.0043,0.33149999999999996,0.1015,0.1304,0.020262756888101807,0.024279405175908344,0.01758811413760385,0.02432103769760843,0.023407182309098003,0.02756384272395622,0.026508115965436486,0.030593447592398276,2020,37021002603,37021,37,North Carolina,Buncombe County,South,0
237,49815,0.33959725577975125,0.0965833200167638,0.9881,0.0681,0.1592,0.0128,0.4608,0.2657,0.06480000000000001,0.1648,0.0554,0.8187000000000001,0.0587,0.0834,0.4355,0.4032,0.2514,0.0812,0.01,0.08845385504712337,0.0933592949374872,0.40909090909090906,0.3946694003075346,0.4065620542082739,0.2892416225749559,0.09029999999999999,0.2784,0.5404,0.0909,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060899999999999996,0.011899999999999999,0.07561267184698146,0.0965833200167638,0.2892416225749559,0.974180734856008,0.0,0.005600000000000001,0.0051,0.0,0.1309,0.7047,0.0,0.1361,0.0069,0.094,0.0,0.0513,0.4968,0.0128,0.013000000000000001,0.0,0.0282,0.0477267393484244,0.016824419707944734,0.17120000000000002,0.2302,0.0177,0.0074,0.1388,0.39640000000000003,0.017969076473046384,0.0,0.5403,0.0143,0.3497,0.2937,0.0633,0.18359999999999999,0.0064,0.0642,0.0069,0.0955,0.1417,0.105,0.2942,0.0239,0.125,0.8504,0.2394,0.1515,0.1592,0.3333,0.0,0.18359999999999999,0.0064,0.122,0.20149999999999998,0.013000000000000001,0.011899999999999999,0.0073,0.0941,0.1192,0.1826,0.0384,0.516,0.1605,0.08470000000000001,0.0642,0.1412,0.0513,0.0147,0.0192,0.0199,0.0633,0.0034999999999999996,0.1184,0.1412,0.4302,0.0,0.0,0.4032,0.09029999999999999,0.2784,0.1508,0.2104,0.07,0.6917,0.7376,0.4828,0.6704000000000001,0.10779999999999999,0.0,0.0,0.0,0.0435,0.0616,0.010528488852188276,0.2259,0.0016,0.0536,0.0,0.0909,0.0073,0.0104,0.037869115769531725,0.0477267393484244,0.016824419707944734,0.04672199347172146,0.0449664291727409,0.04672199347172146,0.0454655576193168,0.052489215343360145,2020,36001014802,36001,36,New York,Albany County,Northeast,0
238,12352,0.7669877415131999,1.0,0.9751000000000001,0.039599999999999996,0.0698,0.018500000000000003,0.7564,0.15960000000000002,0.1471,0.1698,0.0759,0.9462999999999999,0.0265,0.37520000000000003,0.4113,0.1371,0.0932,0.0003,0.005699999999999999,0.17627653881192729,0.3496618159458906,0.45454545454545453,1.0,0.5164051355206848,0.8656672545561435,0.0078000000000000005,0.1241,0.8222,0.045899999999999996,0.0104,0.0,0.0,0.0359,0.0,0.0029,0.0019,0.0,0.0,0.024700000000000003,0.024900000000000002,0.28306720177610795,1.0,0.8656672545561435,0.9736842105263158,0.20190000000000002,0.021400000000000002,0.0552,0.1115,0.0246,0.7995,0.0,0.21780000000000002,0.0053,0.0,0.0,0.0039000000000000003,0.0,0.0,0.0,0.0,0.7576999999999999,0.0068272492586034005,0.003077919974080674,0.2547,0.1382,0.336,0.0723,0.5636,0.0217,0.12066443794400335,0.005537806176783813,0.9566,0.0088,0.7077,0.07690000000000001,0.0217,0.0069,0.0069,0.027200000000000002,0.0053,0.0258,0.2875,0.091,0.1084,0.0084,0.058499999999999996,0.5804,0.0722,0.19870000000000002,0.0698,0.0,1.0,0.0069,0.0069,0.1686,0.0069,0.0,0.024900000000000002,0.0398,0.0275,0.1149,0.11800000000000001,0.3538,0.2372,0.075,0.0,0.027200000000000002,0.006500000000000001,0.0039000000000000003,0.0104,0.0626,0.0058,0.0217,0.0083,0.0414,0.0546,0.2914,0.0,0.0029,0.1371,0.0078000000000000005,0.1241,0.0241,0.015700000000000002,0.008100000000000001,0.8756999999999999,0.9264,0.7519,0.8369,0.0308,0.0,0.0,0.0,0.0729,0.0817,0.0,0.0322,0.0,0.013300000000000001,0.0,0.045899999999999996,0.0398,0.0447,0.004592067871998683,0.0068272492586034005,0.003077919974080674,0.006869626437394662,0.006611502371517156,0.006229599129562861,0.005895178874263103,0.006785589366911507,2020,6085511000,6085,6,California,Santa Clara County,West,0
239,6574,0.40974214349783034,0.5406532254741453,0.9822,0.081,0.0719,0.0434,0.5167,0.1586,0.0678,0.5133,0.2934,0.7964,0.1008,0.3421,0.4607,0.1979,0.0584,0.0279,0.019299999999999998,0.13404525641078016,0.2493338798934208,0.5681818181818182,0.9364428498206048,0.47289586305278175,0.5634920634920635,0.053099999999999994,0.1745,0.6219,0.1505,0.0087,0.0,0.0,0.1834,0.0,0.0501,0.0060999999999999995,0.0,0.0,0.0874,0.0178,0.196908889078644,0.5406532254741453,0.5634920634920635,0.971201588877855,0.1425,0.0068000000000000005,0.019,0.042300000000000004,0.0,0.8933,0.0,0.1905,0.0085,0.0066,0.019,0.0344,0.0,0.0,0.0085,0.0,0.7905,0.0014934607753194938,0.0041887482354030225,0.3616,0.21050000000000002,0.2205,0.0691,0.23149999999999998,0.113,0.10896364396155453,0.0,0.8036,0.1153,0.871,0.0,0.0833,0.0504,0.0,0.1192,0.0085,0.0103,0.19469999999999998,0.1233,0.16390000000000002,0.0,0.204,0.723,0.1348,0.2515,0.0719,0.0,0.1361,0.0504,0.0,0.1207,0.0584,0.0085,0.0178,0.0245,0.0167,0.0806,0.094,0.2718,0.3017,0.09380000000000001,0.06280000000000001,0.1192,0.0409,0.0344,0.0087,0.0,0.0,0.0833,0.0101,0.0334,0.0926,0.3546,0.0,0.0501,0.1979,0.053099999999999994,0.1745,0.056600000000000004,0.0669,0.0802,0.7852,0.8654000000000001,0.6074,0.7265,0.022799999999999997,0.0,0.0,0.0,0.1114,0.1333,0.0,0.1368,0.0,0.0388,0.0,0.1505,0.0245,0.029300000000000003,0.0009678349326633993,0.0014934607753194938,0.0041887482354030225,0.0015360655387963219,0.0014783483563640843,0.0015360655387963219,0.005309698780586287,0.0016555905328203332,2020,6037271300,6037,6,California,Los Angeles County,West,0
240,45578,0.14082310445976193,0.10050291406742305,0.8384,0.022099999999999998,0.3155,0.1125,0.1625,0.0,0.0109,0.2125,0.0796,0.10779999999999999,0.6164000000000001,1.0,0.3944,0.18309999999999998,0.1356,0.0068000000000000005,0.37310000000000004,0.009451228230718636,0.2546628407460545,0.45454545454545453,0.35597129677088674,0.29101283880171186,0.2804232804232804,0.1638,0.051699999999999996,0.055999999999999994,0.7284,0.5,0.0,0.0,0.3667,0.0,0.09029999999999999,0.0217,0.0,0.0,0.7563,0.1616,0.009905217317052344,0.10050291406742305,0.2804232804232804,0.00893743793445879,0.7931,0.0039000000000000003,0.0,0.0,0.0,0.1125,0.0,1.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.004501717479891617,0.0015042466038740136,0.16879999999999998,0.6364,0.0709,0.025699999999999997,0.1039,0.0909,0.02841621395737568,0.012034078807241744,0.9091,0.0219,0.0,1.0,0.0,0.0,0.0,0.675,0.0,0.0173,0.0027,0.9941,0.0,0.0,0.27190000000000003,0.9254000000000001,0.0387,0.466,0.3155,0.0,0.1361,0.0,0.0,0.0,0.0,0.0,0.1616,0.0415,0.0011,0.0,0.0,0.086,0.0,0.0,0.0,0.675,0.0,0.325,0.5,0.0171,0.036000000000000004,0.0,0.0025,0.0,0.051699999999999996,0.5236,0.0,0.09029999999999999,0.18309999999999998,0.1638,0.051699999999999996,0.0301,0.0301,0.0,0.9055,0.9055,0.7678,0.7678,0.0,0.0,0.007842453816660858,0.007710760795065113,0.1247,0.1247,0.0,0.043899999999999995,0.0,0.0,0.0138,0.7284,0.0415,0.0415,0.005807009595980397,0.004501717479891617,0.0015042466038740136,0.004544193885605785,0.004373447220910417,0.004544193885605785,0.09694742792538158,0.004943453421942404,2020,31109000600,31109,31,Nebraska,Lancaster County,Midwest,0
241,43309,0.1810894457418526,0.06085471270883145,0.9129,0.018600000000000002,0.1435,0.0788,0.1866,0.3029,0.2143,0.08560000000000001,0.0705,0.5768,0.22399999999999998,0.2248,0.4064,0.0359,0.1241,0.09449999999999999,0.0,0.046371684308142314,0.1214388194302111,0.45454545454545453,0.22783188108662225,0.21255349500713266,0.13286302175191064,0.1164,0.3312,0.2426,0.3099,0.021099999999999997,0.0,0.0,0.0,0.1085,0.4172,0.1,0.0,0.43579999999999997,0.2023,0.08710000000000001,0.13931346597216293,0.06085471270883145,0.13286302175191064,0.9816285998013903,0.0019,0.0121,0.016399999999999998,0.0313,0.2568,0.5777,0.0,0.3318,0.1082,0.2389,0.0,0.0297,0.0,0.0062,0.0702,0.0,0.2818,0.04224360478760854,0.01423248709819259,0.179,0.3031,0.06309999999999999,0.0232,0.014199999999999999,0.3057,0.005536982866694526,0.0,0.4962,0.1045,0.05,0.6778,0.1981,0.17800000000000002,0.128,0.09369999999999999,0.1082,0.0363,0.2817,0.0867,0.1776,0.0731,0.3311,0.6823999999999999,0.1613,0.2084,0.1435,0.6,0.1,0.17800000000000002,0.128,0.1702,0.18030000000000002,0.0702,0.08710000000000001,0.08789999999999999,0.07440000000000001,0.1882,0.2152,0.0623,0.3521,0.1304,0.1429,0.09369999999999999,0.2061,0.0297,0.021099999999999997,0.0083,0.0256,0.1981,0.051500000000000004,0.050499999999999996,0.1215,0.4836,0.1085,0.4172,0.0359,0.1164,0.3312,0.19010000000000002,0.21989999999999998,0.0909,0.5157,0.5451,0.32799999999999996,0.3987,0.0192,0.030976548827441372,0.04548623213663297,0.054318026045236466,0.0725,0.0883,0.009702725020644096,0.3325,0.0,0.06280000000000001,0.046799999999999994,0.3099,0.08789999999999999,0.10710000000000001,0.014970553107367902,0.04224360478760854,0.01423248709819259,0.015531329336718367,0.014947744492125744,0.015531329336718367,0.06506904627311637,0.07128366561734871,2020,29009960202,29009,29,Missouri,Barry County,Midwest,0
242,67074,0.08889221097203255,0.0809551950199045,0.8956999999999999,0.0,0.0395,0.1286,0.09380000000000001,0.2473,0.09820000000000001,0.4677,0.1387,0.5968,0.183,0.7232,0.6990999999999999,0.46740000000000004,0.2389,0.0992,0.0,0.050922653942471495,0.101250256200041,0.5454545454545454,0.42157867760123013,0.34807417974322397,0.2004703115814227,0.0913,0.45770000000000005,0.139,0.312,0.1018,0.0,0.0,0.0,0.1888,0.6195,0.23379999999999998,0.0,0.2069,0.0898,0.1043,0.08936043036461447,0.0809551950199045,0.2004703115814227,0.0,0.1436,0.0,0.0,0.0,0.029500000000000002,0.925,0.0,0.0,0.0,0.006999999999999999,0.0054,0.1491,0.1143,0.0,0.0,0.0,0.8509,0.019478995540952827,0.0008562634514359769,0.051500000000000004,0.2425,0.1583,0.0481,0.0179,0.4346,0.1891976598412035,0.0,0.3119,0.0556,0.0106,0.6064,0.2535,0.2125,0.125,0.0795,0.0,0.0,0.15789999999999998,0.1115,0.2596,0.1017,0.48109999999999997,0.8158,0.128,0.22870000000000001,0.0395,0.3611,0.6389,0.2125,0.125,0.1375,0.2125,0.0,0.1043,0.12140000000000001,0.049800000000000004,0.1985,0.1724,0.0638,0.3759,0.2696,0.0643,0.0795,0.158,0.1491,0.1018,0.0242,0.31920000000000004,0.2535,0.0535,0.0359,0.1629,0.4276,0.1888,0.6195,0.46740000000000004,0.0913,0.45770000000000005,0.2155,0.26489999999999997,0.16820000000000002,0.41659999999999997,0.4828,0.2977,0.3901,0.032,0.0,0.0,0.0,0.0616,0.0808,0.0,0.3875,0.0,0.016200000000000003,0.0038,0.312,0.12140000000000001,0.159,0.0022857378196944117,0.019478995540952827,0.0008562634514359769,0.0018134107055234356,0.001745272365152044,0.0018134107055234356,0.027901154809012358,0.02770199370409234,2020,44007017800,44007,44,Rhode Island,Providence County,Northeast,0
